codigo_municipio,nome_do_municipio,regiao,estado,populacao_muni,quanti_psis_muni,prop_psi_muni
432280,Veranópolis,Sul,RS,24554,14,1753.857142857143
432285,Vespasiano Corrêa,Sul,RS,1851,2,925.5
432290,Viadutos,Sul,RS,4847,1,4847
432300,Viamão,Sul,RS,231996,46,5043.391304347826
432320,Victor Graeff,Sul,RS,2829,3,943
432330,Vila Flores,Sul,RS,3741,3,1247
432335,Vila Lângaro,Sul,RS,2121,3,707
432340,Vila Maria,Sul,RS,4515,3,1505
432345,Vila Nova do Sul,Sul,RS,3932,7,561.7142857142857
432350,Vista Alegre,Sul,RS,2710,4,677.5
432375,Vitória das Missões,Sul,RS,3316,2,1658
432377,Westfália,Sul,RS,3223,2,1611.5
432380,Xangri-lá,Sul,RS,16949,15,1129.9333333333334
500020,Água Clara,Centro-oeste,MS,17901,4,4475.25
500025,Alcinópolis,Centro-oeste,MS,4649,6,774.8333333333334
500060,Amambai,Centro-oeste,MS,41751,4,10437.75
500070,Anastácio,Centro-oeste,MS,24781,12,2065.0833333333335
500080,Anaurilândia,Centro-oeste,MS,7688,4,1922
500085,Angélica,Centro-oeste,MS,11308,1,11308
500090,Antônio João,Centro-oeste,MS,9717,5,1943.4
500100,Aparecida do Taboado,Centro-oeste,MS,29826,11,2711.4545454545455
500110,Aquidauana,Centro-oeste,MS,48689,35,1391.1142857142856
500124,Aral Moreira,Centro-oeste,MS,11125,1,11125
500150,Bandeirantes,Centro-oeste,MS,8342,4,2085.5
500190,Bataguassu,Centro-oeste,MS,24222,6,4037
500200,Batayporã,Centro-oeste,MS,10947,9,1216.3333333333333
500210,Bela Vista,Centro-oeste,MS,21881,5,4376.2
500215,Bodoquena,Centro-oeste,MS,8887,7,1269.5714285714287
500220,Bonito,Centro-oeste,MS,25034,10,2503.4
500230,Brasilândia,Centro-oeste,MS,11833,9,1314.7777777777778
500240,Caarapó,Centro-oeste,MS,32748,13,2519.076923076923
500260,Camapuã,Centro-oeste,MS,13928,8,1741
500270,Campo Grande,Centro-oeste,MS,962883,272,3540.011029411765
500280,Caracol,Centro-oeste,MS,5096,4,1274
500290,Cassilândia,Centro-oeste,MS,21565,11,1960.4545454545455
500295,Chapadão do Sul,Centro-oeste,MS,34606,18,1922.5555555555557
500310,Corguinho,Centro-oeste,MS,4892,2,2446
500320,Corumbá,Centro-oeste,MS,98751,38,2598.7105263157896
500325,Costa Rica,Centro-oeste,MS,28740,21,1368.5714285714287
500330,Coxim,Centro-oeste,MS,33440,8,4180
500345,Deodápolis,Centro-oeste,MS,14317,2,7158.5
500348,Dois Irmãos do Buriti,Centro-oeste,MS,11521,9,1280.111111111111
500350,Douradina,Centro-oeste,MS,5768,2,2884
500370,Dourados,Centro-oeste,MS,264017,121,2181.9586776859505
500375,Eldorado,Centro-oeste,MS,11622,2,5811
500380,Fátima do Sul,Centro-oeste,MS,21504,7,3072
500390,Figueirão,Centro-oeste,MS,3751,1,3751
500400,Glória de Dourados,Centro-oeste,MS,10817,3,3605.6666666666665
500410,Guia Lopes da Laguna,Centro-oeste,MS,10116,1,10116
500430,Iguatemi,Centro-oeste,MS,13960,7,1994.2857142857142
500440,Inocência,Centro-oeste,MS,8764,4,2191
500450,Itaporã,Centro-oeste,MS,25263,16,1578.9375
500460,Itaquiraí,Centro-oeste,MS,20060,4,5015
500470,Ivinhema,Centro-oeste,MS,30001,6,5000.166666666667
500480,Japorã,Centro-oeste,MS,8441,2,4220.5
500490,Jaraguari,Centro-oeste,MS,7480,1,7480
500500,Jardim,Centro-oeste,MS,24504,7,3500.5714285714284
500510,Jateí,Centro-oeste,MS,3596,6,599.3333333333334
500515,Juti,Centro-oeste,MS,7067,2,3533.5
500520,Ladário,Centro-oeste,MS,22425,2,11212.5
500525,Laguna Carapã,Centro-oeste,MS,7037,4,1759.25
500540,Maracaju,Centro-oeste,MS,48073,10,4807.3
500560,Miranda,Centro-oeste,MS,26512,18,1472.888888888889
500568,Mundo Novo,Centro-oeste,MS,20087,3,6695.666666666667
500570,Naviraí,Centro-oeste,MS,53014,9,5890.444444444444
500580,Nioaque,Centro-oeste,MS,13354,2,6677
500600,Nova Alvorada do Sul,Centro-oeste,MS,23409,24,975.375
500620,Nova Andradina,Centro-oeste,MS,50848,16,3178
500625,Novo Horizonte do Sul,Centro-oeste,MS,4801,1,4801
500627,Paraíso das Águas,Centro-oeste,MS,5842,6,973.6666666666666
500630,Paranaíba,Centro-oeste,MS,42638,23,1853.8260869565217
500635,Paranhos,Centro-oeste,MS,13368,8,1671
500640,Pedro Gomes,Centro-oeste,MS,6910,7,987.1428571428571
500660,Ponta Porã,Centro-oeste,MS,98598,22,4481.727272727273
500690,Porto Murtinho,Centro-oeste,MS,12721,4,3180.25
500710,Ribas do Rio Pardo,Centro-oeste,MS,24152,4,6038
500720,Rio Brilhante,Centro-oeste,MS,40419,11,3674.4545454545455
500730,Rio Negro,Centro-oeste,MS,4921,4,1230.25
500740,Rio Verde de Mato Grosso,Centro-oeste,MS,20454,12,1704.5
500750,Rochedo,Centro-oeste,MS,5451,1,5451
500755,Santa Rita do Pardo,Centro-oeste,MS,7165,5,1433
500769,São Gabriel do Oeste,Centro-oeste,MS,32207,18,1789.2777777777778
500770,Sete Quedas,Centro-oeste,MS,11322,1,11322
500780,Selvíria,Centro-oeste,MS,8716,1,8716
500790,Sidrolândia,Centro-oeste,MS,49735,24,2072.2916666666665
500793,Sonora,Centro-oeste,MS,14813,5,2962.6
500795,Tacuru,Centro-oeste,MS,11205,3,3735
500797,Taquarussu,Centro-oeste,MS,3740,2,1870
500800,Terenos,Centro-oeste,MS,18182,5,3636.4
500830,Três Lagoas,Centro-oeste,MS,143523,48,2990.0625
500840,Vicentina,Centro-oeste,MS,6505,5,1301
510010,Acorizal,Centro-oeste,MT,4948,1,4948
510020,Água Boa,Centro-oeste,MT,32099,13,2469.153846153846
510025,Alta Floresta,Centro-oeste,MT,62158,21,2959.904761904762
510030,Alto Araguaia,Centro-oeste,MT,17751,3,5917
510035,Alto Boa Vista,Centro-oeste,MT,5920,1,5920
510040,Alto Garças,Centro-oeste,MT,13956,4,3489
510050,Alto Paraguai,Centro-oeste,MT,7525,2,3762.5
510060,Alto Taquari,Centro-oeste,MT,11877,8,1484.625
510080,Apiacás,Centro-oeste,MT,8693,5,1738.6
510100,Araguaiana,Centro-oeste,MT,4005,2,2002.5
510120,Araguainha,Centro-oeste,MT,997,2,498.5
510125,Araputanga,Centro-oeste,MT,14805,2,7402.5
510130,Arenápolis,Centro-oeste,MT,10769,1,10769
510140,Aripuanã,Centro-oeste,MT,26558,1,26558
510160,Barão de Melgaço,Centro-oeste,MT,7137,1,7137
510170,Barra do Bugres,Centro-oeste,MT,29406,7,4200.857142857143
510180,Barra do Garças,Centro-oeste,MT,73878,17,4345.764705882353
510183,Boa Esperança do Norte,Centro-oeste,MT,5877,1,5877
510185,Bom Jesus do Araguaia,Centro-oeste,MT,7912,2,3956
510190,Brasnorte,Centro-oeste,MT,17645,10,1764.5
510250,Cáceres,Centro-oeste,MT,91767,35,2621.9142857142856
510260,Campinápolis,Centro-oeste,MT,15808,3,5269.333333333333
510263,Campo Novo do Parecis,Centro-oeste,MT,51722,7,7388.857142857143
510267,Campo Verde,Centro-oeste,MT,49053,17,2885.470588235294
510268,Campos de Júlio,Centro-oeste,MT,9946,2,4973
510269,Canabrava do Norte,Centro-oeste,MT,4451,2,2225.5
510270,Canarana,Centro-oeste,MT,28324,8,3540.5
510279,Carlinda,Centro-oeste,MT,10260,1,10260
510285,Castanheira,Centro-oeste,MT,7392,1,7392
510300,Chapada dos Guimarães,Centro-oeste,MT,19458,5,3891.6
510305,Cláudia,Centro-oeste,MT,9301,5,1860.2
510310,Cocalinho,Centro-oeste,MT,6495,2,3247.5
510320,Colíder,Centro-oeste,MT,32054,15,2136.9333333333334
510325,Colniza,Centro-oeste,MT,26026,2,13013
510330,Comodoro,Centro-oeste,MT,18469,5,3693.8
510335,Confresa,Centro-oeste,MT,38460,7,5494.285714285715
510337,Cotriguaçu,Centro-oeste,MT,10030,1,10030
510340,Cuiabá,Centro-oeste,MT,691875,210,3294.6428571428573
510343,Curvelândia,Centro-oeste,MT,4970,3,1656.6666666666667
510345,Denise,Centro-oeste,MT,6675,1,6675
510350,Diamantino,Centro-oeste,MT,22623,19,1190.6842105263158
510360,Dom Aquino,Centro-oeste,MT,7890,2,3945
510370,Feliz Natal,Centro-oeste,MT,10523,5,2104.6
510380,Figueirópolis D'Oeste,Centro-oeste,MT,3056,4,764
510385,Gaúcha do Norte,Centro-oeste,MT,9397,6,1566.1666666666667
510390,General Carneiro,Centro-oeste,MT,6319,3,2106.3333333333335
510395,Glória D'Oeste,Centro-oeste,MT,2878,4,719.5
510410,Guarantã do Norte,Centro-oeste,MT,31209,8,3901.125
510420,Guiratinga,Centro-oeste,MT,10252,2,5126
510450,Indiavaí,Centro-oeste,MT,2172,1,2172
510452,Ipiranga do Norte,Centro-oeste,MT,8658,15,577.2
510454,Itanhangá,Centro-oeste,MT,8257,3,2752.3333333333335
510455,Itaúba,Centro-oeste,MT,5201,1,5201
510460,Itiquira,Centro-oeste,MT,12587,9,1398.5555555555557
510480,Jaciara,Centro-oeste,MT,29803,10,2980.3
510490,Jangada,Centro-oeste,MT,7413,2,3706.5
510500,Jauru,Centro-oeste,MT,7881,3,2627
510510,Juara,Centro-oeste,MT,36089,18,2004.9444444444443
510515,Juína,Centro-oeste,MT,48396,14,3456.8571428571427
510517,Juruena,Centro-oeste,MT,10057,4,2514.25
510520,Juscimeira,Centro-oeste,MT,11622,4,2905.5
510523,Lambari D'Oeste,Centro-oeste,MT,4662,2,2331
510525,Lucas do Rio Verde,Centro-oeste,MT,95792,39,2456.2051282051284
510530,Luciara,Centro-oeste,MT,2616,1,2616
510550,Vila Bela da Santíssima Trindade,Centro-oeste,MT,17592,2,8796
510558,Marcelândia,Centro-oeste,MT,11355,4,2838.75
510560,Matupá,Centro-oeste,MT,21959,6,3659.8333333333335
510562,Mirassol d'Oeste,Centro-oeste,MT,27637,7,3948.1428571428573
510590,Nobres,Centro-oeste,MT,15796,5,3159.2
510600,Nortelândia,Centro-oeste,MT,5890,1,5890
510610,Nossa Senhora do Livramento,Centro-oeste,MT,11658,2,5829
510615,Nova Bandeirantes,Centro-oeste,MT,14340,3,4780
510617,Nova Nazaré,Centro-oeste,MT,4575,1,4575
510618,Nova Lacerda,Centro-oeste,MT,7072,3,2357.3333333333335
510619,Nova Santa Helena,Centro-oeste,MT,4502,4,1125.5
510620,Nova Brasilândia,Centro-oeste,MT,3791,4,947.75
510621,Nova Canaã do Norte,Centro-oeste,MT,11734,7,1676.2857142857142
510622,Nova Mutum,Centro-oeste,MT,63455,40,1586.375
510623,Nova Olímpia,Centro-oeste,MT,16204,4,4051
510624,Nova Ubiratã,Centro-oeste,MT,9760,7,1394.2857142857142
510625,Nova Xavantina,Centro-oeste,MT,25915,7,3702.1428571428573
510626,Novo Mundo,Centro-oeste,MT,6368,1,6368
510629,Paranaíta,Centro-oeste,MT,12079,3,4026.3333333333335
510630,Paranatinga,Centro-oeste,MT,28870,5,5774
510631,Novo Santo Antônio,Centro-oeste,MT,2041,1,2041
510637,Pedra Preta,Centro-oeste,MT,18946,2,9473
510642,Peixoto de Azevedo,Centro-oeste,MT,33754,1,33754
510645,Planalto da Serra,Centro-oeste,MT,3328,1,3328
510650,Poconé,Centro-oeste,MT,31203,6,5200.5
510665,Pontal do Araguaia,Centro-oeste,MT,7441,2,3720.5
510670,Ponte Branca,Centro-oeste,MT,2098,1,2098
510675,Pontes e Lacerda,Centro-oeste,MT,55762,9,6195.777777777777
510677,Porto Alegre do Norte,Centro-oeste,MT,12649,1,12649
510680,Porto dos Gaúchos,Centro-oeste,MT,5705,7,815
510682,Porto Esperidião,Centro-oeste,MT,10088,4,2522
510685,Porto Estrela,Centro-oeste,MT,3141,1,3141
510700,Poxoréu,Centro-oeste,MT,25103,5,5020.6
510704,Primavera do Leste,Centro-oeste,MT,96006,51,1882.4705882352941
510706,Querência,Centro-oeste,MT,31100,10,3110
510710,São José dos Quatro Marcos,Centro-oeste,MT,17721,4,4430.25
510715,Reserva do Cabaçal,Centro-oeste,MT,2020,4,505
510718,Ribeirão Cascalheira,Centro-oeste,MT,10541,6,1756.8333333333333
510719,Ribeirãozinho,Centro-oeste,MT,2733,2,1366.5
510720,Rio Branco,Centro-oeste,MT,4440,2,2220
510724,Santa Carmem,Centro-oeste,MT,5795,4,1448.75
510729,São José do Povo,Centro-oeste,MT,2716,2,1358
510730,São José do Rio Claro,Centro-oeste,MT,14455,7,2065
510735,São José do Xingu,Centro-oeste,MT,6234,2,3117
510740,São Pedro da Cipa,Centro-oeste,MT,4250,2,2125
510757,Rondolândia,Centro-oeste,MT,3518,1,3518
510760,Rondonópolis,Centro-oeste,MT,263708,74,3563.6216216216217
510770,Rosário Oeste,Centro-oeste,MT,15041,3,5013.666666666667
510774,Santa Cruz do Xingu,Centro-oeste,MT,2904,1,2904
510775,Salto do Céu,Centro-oeste,MT,3657,2,1828.5
510776,Santa Rita do Trivelato,Centro-oeste,MT,3536,7,505.14285714285717
510777,Santa Terezinha,Centro-oeste,MT,7737,2,3868.5
510779,Santo Antônio do Leste,Centro-oeste,MT,4244,4,1061
510780,Santo Antônio do Leverger,Centro-oeste,MT,16839,7,2405.5714285714284
510785,São Félix do Araguaia,Centro-oeste,MT,14604,7,2086.285714285714
510787,Sapezal,Centro-oeste,MT,32514,5,6502.8
510788,Serra Nova Dourada,Centro-oeste,MT,1941,1,1941
510790,Sinop,Centro-oeste,MT,223780,56,3996.0714285714284
510792,Sorriso,Centro-oeste,MT,124665,34,3666.6176470588234
510794,Tabaporã,Centro-oeste,MT,9895,6,1649.1666666666667
510795,Tangará da Serra,Centro-oeste,MT,114603,25,4584.12
510800,Tapurah,Centro-oeste,MT,15638,6,2606.3333333333335
510805,Terra Nova do Norte,Centro-oeste,MT,10591,3,3530.3333333333335
510810,Tesouro,Centro-oeste,MT,2935,1,2935
510820,Torixoréu,Centro-oeste,MT,4238,2,2119
510830,União do Sul,Centro-oeste,MT,3904,6,650.6666666666666
510835,Vale de São Domingos,Centro-oeste,MT,2892,3,964
510840,Várzea Grande,Centro-oeste,MT,318922,59,5405.457627118644
510850,Vera,Centro-oeste,MT,10758,3,3586
510860,Vila Rica,Centro-oeste,MT,19686,2,9843
510880,Nova Guarita,Centro-oeste,MT,4546,3,1515.3333333333333
510885,Nova Marilândia,Centro-oeste,MT,3731,1,3731
510890,Nova Maringá,Centro-oeste,MT,5705,2,2852.5
510895,Nova Monte Verde,Centro-oeste,MT,8470,1,8470
520005,Abadia de Goiás,Centro-oeste,GO,22052,3,7350.666666666667
520010,Abadiânia,Centro-oeste,GO,17738,12,1478.1666666666667
520013,Acreúna,Centro-oeste,GO,22079,5,4415.8
520015,Adelândia,Centro-oeste,GO,2282,1,2282
520017,Água Fria de Goiás,Centro-oeste,GO,4979,3,1659.6666666666667
520020,Água Limpa,Centro-oeste,GO,1843,1,1843
520025,Águas Lindas de Goiás,Centro-oeste,GO,245352,40,6133.8
520030,Alexânia,Centro-oeste,GO,28244,12,2353.6666666666665
520050,Aloândia,Centro-oeste,GO,1977,1,1977
520055,Alto Horizonte,Centro-oeste,GO,6487,5,1297.4
520060,Alto Paraíso de Goiás,Centro-oeste,GO,11182,5,2236.4
520080,Alvorada do Norte,Centro-oeste,GO,8619,5,1723.8
520082,Amaralina,Centro-oeste,GO,3267,1,3267
520085,Americano do Brasil,Centro-oeste,GO,5260,1,5260
520090,Amorinópolis,Centro-oeste,GO,2906,2,1453
520110,Anápolis,Centro-oeste,GO,420300,119,3531.9327731092435
520120,Anhanguera,Centro-oeste,GO,913,1,913
520130,Anicuns,Centro-oeste,GO,18306,9,2034
520140,Aparecida de Goiânia,Centro-oeste,GO,556021,178,3123.7134831460676
520145,Aparecida do Rio Doce,Centro-oeste,GO,3045,1,3045
520150,Aporé,Centro-oeste,GO,4488,2,2244
520160,Araçu,Centro-oeste,GO,3840,2,1920
520170,Aragarças,Centro-oeste,GO,18601,5,3720.2
520180,Aragoiânia,Centro-oeste,GO,12806,3,4268.666666666667
520215,Araguapaz,Centro-oeste,GO,7152,1,7152
520235,Arenópolis,Centro-oeste,GO,2904,3,968
520250,Aruanã,Centro-oeste,GO,8570,4,2142.5
520260,Aurilândia,Centro-oeste,GO,3237,1,3237
520280,Avelinópolis,Centro-oeste,GO,2993,1,2993
520310,Baliza,Centro-oeste,GO,3306,1,3306
520320,Barro Alto,Centro-oeste,GO,10853,5,2170.6
520330,Bela Vista de Goiás,Centro-oeste,GO,37305,12,3108.75
520340,Bom Jardim de Goiás,Centro-oeste,GO,7775,1,7775
520350,Bom Jesus de Goiás,Centro-oeste,GO,24925,9,2769.4444444444443
520355,Bonfinópolis,Centro-oeste,GO,11025,5,2205
520360,Brazabrantes,Centro-oeste,GO,4201,3,1400.3333333333333
520380,Britânia,Centro-oeste,GO,5798,3,1932.6666666666667
520390,Buriti Alegre,Centro-oeste,GO,10930,9,1214.4444444444443
520393,Buriti de Goiás,Centro-oeste,GO,2800,1,2800
520396,Buritinópolis,Centro-oeste,GO,3140,2,1570
520400,Cabeceiras,Centro-oeste,GO,7689,1,7689
520410,Cachoeira Alta,Centro-oeste,GO,11854,6,1975.6666666666667
520420,Cachoeira de Goiás,Centro-oeste,GO,1417,1,1417
520425,Cachoeira Dourada,Centro-oeste,GO,7762,5,1552.4
520430,Caçu,Centro-oeste,GO,14034,2,7017
520440,Caiapônia,Centro-oeste,GO,16628,5,3325.6
520450,Caldas Novas,Centro-oeste,GO,106820,41,2605.3658536585367
520455,Caldazinha,Centro-oeste,GO,4819,1,4819
520460,Campestre de Goiás,Centro-oeste,GO,3879,1,3879
520465,Campinaçu,Centro-oeste,GO,3760,1,3760
520470,Campinorte,Centro-oeste,GO,12983,3,4327.666666666667
520480,Campo Alegre de Goiás,Centro-oeste,GO,7807,4,1951.75
520485,Campo Limpo de Goiás,Centro-oeste,GO,8579,4,2144.75
520490,Campos Belos,Centro-oeste,GO,18227,8,2278.375
520495,Campos Verdes,Centro-oeste,GO,3822,1,3822
520500,Carmo do Rio Verde,Centro-oeste,GO,9988,3,3329.3333333333335
520505,Castelândia,Centro-oeste,GO,2871,2,1435.5
520510,Catalão,Centro-oeste,GO,122760,40,3069
520520,Caturaí,Centro-oeste,GO,5352,4,1338
520530,Cavalcante,Centro-oeste,GO,9730,3,3243.3333333333335
520540,Ceres,Centro-oeste,GO,22570,31,728.0645161290323
520545,Cezarina,Centro-oeste,GO,8301,3,2767
520547,Chapadão do Céu,Centro-oeste,GO,14321,17,842.4117647058823
520549,Cidade Ocidental,Centro-oeste,GO,101570,13,7813.076923076923
520551,Cocalzinho de Goiás,Centro-oeste,GO,27196,6,4532.666666666667
520552,Colinas do Sul,Centro-oeste,GO,4188,1,4188
520570,Córrego do Ouro,Centro-oeste,GO,2441,2,1220.5
520580,Corumbá de Goiás,Centro-oeste,GO,10724,4,2681
520590,Corumbaíba,Centro-oeste,GO,9484,7,1354.857142857143
520620,Cristalina,Centro-oeste,GO,66827,18,3712.6111111111113
520640,Crixás,Centro-oeste,GO,17532,4,4383
520670,Damianópolis,Centro-oeste,GO,3917,2,1958.5
520680,Damolândia,Centro-oeste,GO,2753,2,1376.5
520690,Davinópolis,Centro-oeste,GO,1889,1,1889
520710,Diorama,Centro-oeste,GO,1991,2,995.5
520725,Doverlândia,Centro-oeste,GO,6823,1,6823
520735,Edealina,Centro-oeste,GO,4104,4,1026
520740,Edéia,Centro-oeste,GO,11982,3,3994
520750,Estrela do Norte,Centro-oeste,GO,3214,2,1607
520753,Faina,Centro-oeste,GO,7167,2,3583.5
520760,Fazenda Nova,Centro-oeste,GO,5842,2,2921
520780,Firminópolis,Centro-oeste,GO,10274,2,5137
520790,Flores de Goiás,Centro-oeste,GO,14273,5,2854.6
520800,Formosa,Centro-oeste,GO,121559,45,2701.311111111111
520810,Formoso,Centro-oeste,GO,4662,1,4662
520815,Gameleira de Goiás,Centro-oeste,GO,3563,1,3563
520830,Divinópolis de Goiás,Centro-oeste,GO,4405,2,2202.5
520840,Goianápolis,Centro-oeste,GO,14758,6,2459.6666666666665
520850,Goiandira,Centro-oeste,GO,4962,3,1654
520860,Goianésia,Centro-oeste,GO,78009,18,4333.833333333333
520870,Goiânia,Centro-oeste,GO,1503256,562,2674.8327402135233
520880,Goianira,Centro-oeste,GO,81495,16,5093.4375
520890,Goiás,Centro-oeste,GO,24172,20,1208.6
520910,Goiatuba,Centro-oeste,GO,36984,13,2844.923076923077
520915,Gouvelândia,Centro-oeste,GO,4313,2,2156.5
520920,Guapó,Centro-oeste,GO,20985,7,2997.8571428571427
520929,Guaraíta,Centro-oeste,GO,2170,1,2170
520940,Guarani de Goiás,Centro-oeste,GO,4091,1,4091
520945,Guarinos,Centro-oeste,GO,2154,1,2154
520960,Heitoraí,Centro-oeste,GO,3342,1,3342
520970,Hidrolândia,Centro-oeste,GO,30587,9,3398.5555555555557
520980,Hidrolina,Centro-oeste,GO,3477,1,3477
520993,Inaciolândia,Centro-oeste,GO,6076,2,3038
520995,Indiara,Centro-oeste,GO,17985,13,1383.4615384615386
521000,Inhumas,Centro-oeste,GO,53884,16,3367.75
521010,Ipameri,Centro-oeste,GO,26223,13,2017.1538461538462
521015,Ipiranga de Goiás,Centro-oeste,GO,2968,1,2968
521020,Iporá,Centro-oeste,GO,37283,10,3728.3
521030,Israelândia,Centro-oeste,GO,2515,1,2515
521040,Itaberaí,Centro-oeste,GO,47603,17,2800.176470588235
521056,Itaguari,Centro-oeste,GO,5120,4,1280
521060,Itaguaru,Centro-oeste,GO,4837,3,1612.3333333333333
521080,Itajá,Centro-oeste,GO,4276,3,1425.3333333333333
521090,Itapaci,Centro-oeste,GO,21891,9,2432.3333333333335
521100,Itapirapuã,Centro-oeste,GO,8133,1,8133
521120,Itapuranga,Centro-oeste,GO,26553,8,3319.125
521130,Itarumã,Centro-oeste,GO,6124,1,6124
521140,Itauçu,Centro-oeste,GO,7636,2,3818
521150,Itumbiara,Centro-oeste,GO,113322,50,2266.44
521160,Ivolândia,Centro-oeste,GO,2731,1,2731
521170,Jandaia,Centro-oeste,GO,6365,3,2121.6666666666665
521180,Jaraguá,Centro-oeste,GO,46633,23,2027.5217391304348
521190,Jataí,Centro-oeste,GO,111634,45,2480.7555555555555
521200,Jaupaci,Centro-oeste,GO,2939,2,1469.5
521205,Jesúpolis,Centro-oeste,GO,2112,1,2112
521210,Joviânia,Centro-oeste,GO,7247,2,3623.5
521220,Jussara,Centro-oeste,GO,19926,11,1811.4545454545455
521230,Leopoldo de Bulhões,Centro-oeste,GO,9123,3,3041
521250,Luziânia,Centro-oeste,GO,221262,36,6146.166666666667
521260,Mairipotaba,Centro-oeste,GO,2631,3,877
521270,Mambaí,Centro-oeste,GO,8493,2,4246.5
521280,Mara Rosa,Centro-oeste,GO,10806,2,5403
521290,Marzagão,Centro-oeste,GO,2942,1,2942
521295,Matrinchã,Centro-oeste,GO,4004,1,4004
521300,Maurilândia,Centro-oeste,GO,10145,4,2536.25
521305,Mimoso de Goiás,Centro-oeste,GO,2626,1,2626
521308,Minaçu,Centro-oeste,GO,26616,5,5323.2
521310,Mineiros,Centro-oeste,GO,74999,69,1086.9420289855072
521340,Moiporá,Centro-oeste,GO,1687,1,1687
521350,Monte Alegre de Goiás,Centro-oeste,GO,6534,1,6534
521370,Montes Claros de Goiás,Centro-oeste,GO,9024,3,3008
521375,Montividiu,Centro-oeste,GO,13094,5,2618.8
521377,Montividiu do Norte,Centro-oeste,GO,3743,1,3743
521380,Morrinhos,Centro-oeste,GO,54326,9,6036.222222222223
521385,Morro Agudo de Goiás,Centro-oeste,GO,2505,1,2505
521390,Mossâmedes,Centro-oeste,GO,4626,2,2313
521400,Mozarlândia,Centro-oeste,GO,15199,10,1519.9
521405,Mundo Novo,Centro-oeste,GO,6202,1,6202
521410,Mutunópolis,Centro-oeste,GO,3540,3,1180
521440,Nazário,Centro-oeste,GO,8349,2,4174.5
521450,Nerópolis,Centro-oeste,GO,34273,36,952.0277777777778
521460,Niquelândia,Centro-oeste,GO,33890,3,11296.666666666666
521470,Nova América,Centro-oeste,GO,2380,1,2380
521480,Nova Aurora,Centro-oeste,GO,2132,1,2132
521487,Nova Iguaçu de Goiás,Centro-oeste,GO,3084,1,3084
521490,Nova Roma,Centro-oeste,GO,3022,1,3022
521500,Nova Veneza,Centro-oeste,GO,9883,2,4941.5
521520,Novo Brasil,Centro-oeste,GO,3567,1,3567
521523,Novo Gama,Centro-oeste,GO,107663,23,4681
521525,Novo Planalto,Centro-oeste,GO,3703,3,1234.3333333333333
521530,Orizona,Centro-oeste,GO,17035,8,2129.375
521540,Ouro Verde de Goiás,Centro-oeste,GO,4109,3,1369.6666666666667
521550,Ouvidor,Centro-oeste,GO,7665,6,1277.5
521560,Padre Bernardo,Centro-oeste,GO,37207,21,1771.7619047619048
521565,Palestina de Goiás,Centro-oeste,GO,3113,3,1037.6666666666667
521570,Palmeiras de Goiás,Centro-oeste,GO,34375,15,2291.6666666666665
521580,Palmelo,Centro-oeste,GO,2266,2,1133
521590,Palminópolis,Centro-oeste,GO,3959,1,3959
521600,Panamá,Centro-oeste,GO,2432,3,810.6666666666666
521630,Paranaiguara,Centro-oeste,GO,7356,3,2452
521640,Paraúna,Centro-oeste,GO,10727,8,1340.875
521645,Perolândia,Centro-oeste,GO,2999,2,1499.5
521680,Petrolina de Goiás,Centro-oeste,GO,9519,4,2379.75
521690,Pilar de Goiás,Centro-oeste,GO,2254,1,2254
521710,Piracanjuba,Centro-oeste,GO,25373,13,1951.7692307692307
521720,Piranhas,Centro-oeste,GO,11940,2,5970
521730,Pirenópolis,Centro-oeste,GO,28028,13,2156
521740,Pires do Rio,Centro-oeste,GO,33736,9,3748.4444444444443
521760,Planaltina,Centro-oeste,GO,112304,21,5347.809523809524
521770,Pontalina,Centro-oeste,GO,18763,5,3752.6
521800,Porangatu,Centro-oeste,GO,45512,11,4137.454545454545
521805,Porteirão,Centro-oeste,GO,4276,1,4276
521810,Portelândia,Centro-oeste,GO,3191,2,1595.5
521830,Posse,Centro-oeste,GO,36291,9,4032.3333333333335
521839,Professor Jamil,Centro-oeste,GO,3750,2,1875
521850,Quirinópolis,Centro-oeste,GO,50329,26,1935.7307692307693
521860,Rialma,Centro-oeste,GO,12665,6,2110.8333333333335
521870,Rianápolis,Centro-oeste,GO,3893,3,1297.6666666666667
521878,Rio Quente,Centro-oeste,GO,4033,2,2016.5
521880,Rio Verde,Centro-oeste,GO,241494,134,1802.1940298507463
521890,Rubiataba,Centro-oeste,GO,20186,7,2883.714285714286
521900,Sanclerlândia,Centro-oeste,GO,8085,2,4042.5
521910,Santa Bárbara de Goiás,Centro-oeste,GO,6306,1,6306
521920,Santa Cruz de Goiás,Centro-oeste,GO,3004,1,3004
521925,Santa Fé de Goiás,Centro-oeste,GO,5047,1,5047
